Handle,Title,Vendor,Type,Tags,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Inventory Qty,Image Src,Description
stylish-red-abstract-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,"Stylish Red Abstract Lunch Bag – Insulated Tote for Work, School, Picnics, Eco-Friendly Gift, Trendy Storage Solution",Printify,Bags,"abstract, abstract collection, abstract lunchbag, abstract office, multi colored, Outdoor, stylish, Sublimation",Size,,29958006171607925385,24.15,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/2768234720387237764_2048.jpg?v=1761177758,"Elevate your lunchtime experience with this stylish and functional lunch bag. Designed to brighten up your day, this lunch bag features vibrant colors that stand out wherever you go. A spacious interior allows you to pack all your favori..."
stylish-red-abstract-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,22903687956212219537,24.15,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/8796690411128454486_2048.jpg?v=1761177758,
stylish-red-abstract-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/5902483002392585306_2048.jpg?v=1761177759,
stylish-red-abstract-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/13556765162525253164_2048.jpg?v=1761177759,
stylish-red-abstract-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/16482231118575259452_2048.jpg?v=1761177760,
stylish-red-abstract-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/16508062245501715689_2048.jpg?v=1761177761,
stylish-red-abstract-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/3511067612148566035_2048.jpg?v=1761177761,
stylish-red-abstract-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/9511755002612413407_2048.jpg?v=1761177762,
stylish-multi-colored-abstract-marble-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,"Stylish Multi colored Abstract Marble Lunch Bag – Insulated Tote for Work, School, Picnics, Eco-Friendly Gift, Trendy Storage Solution",Printify,Bags,"abstract collection, abstract lunchbag, abstract office, Outdoor, Sublimation",Size,,10933012253244172274,24.15,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/14606566401675689311_2048.jpg?v=1761176463,"Elevate your lunchtime experience with this stylish and functional lunch bag. Designed to brighten up your day, this lunch bag features vibrant colors that stand out wherever you go. A spacious interior allows you to pack all your favori..."
stylish-multi-colored-abstract-marble-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,32548844150237185179,24.15,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/7013231693917375611_2048.jpg?v=1761176463,
stylish-multi-colored-abstract-marble-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/10988562793842388605_2048.jpg?v=1761176466,
stylish-multi-colored-abstract-marble-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/9533460119302095281_2048.jpg?v=1761176472,
stylish-multi-colored-abstract-marble-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/2228289178480567995_2048.jpg?v=1761176474,
stylish-multi-colored-abstract-marble-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/2799785780235224409_2048.jpg?v=1761176476,
stylish-multi-colored-abstract-marble-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/17754185133043076509_2048.jpg?v=1761176479,
stylish-multi-colored-abstract-marble-lunch-bag-insulated-tote-for-work-school-picnics-eco-friendly-gift-trendy-storage-solution,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/9062023554352736412_2048.jpg?v=1761176481,
heart-n-soul-hardcover-journal-inspirational-note-taking-daily-planner-gift-for-writers-creative-journaling-1,"Heart n Soul Hardcover Journal | Inspirational Note-taking, Daily Planner, Gift for Writers, Creative Journaling",Printify,Paper products,"Back to School, Hardcover, heart, heart n soul, Holiday Picks, Home & Living, Journals, Journals & Notebooks, Notebooks, Paper, Personalization Picks, Seasonal Picks, soul, Spring Essentials, Stationery",Size,,20080581065425901729,15.97,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/11579229070844830296_2048_52eedd06-d4bc-440a-854b-7c7de12a4e82.jpg?v=1761032924,"Elevate your writing experience with this stunning hardcover journal, designed for creatives and thinkers alike. The vibrant colors of the cover come to life, inspiring your thoughts and ideas every time you open it. Its matte finish add..."
heart-n-soul-hardcover-journal-inspirational-note-taking-daily-planner-gift-for-writers-creative-journaling-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/16067866523167588972_2048_92c3f9f5-b960-41f5-9711-4eedd6b70a9c.jpg?v=1761032927,
heart-n-soul-hardcover-journal-inspirational-note-taking-daily-planner-gift-for-writers-creative-journaling-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/1093308137492491310_2048_28f4317b-e1c2-4252-a065-2d317cfb7b25.jpg?v=1761032930,
heart-n-soul-hardcover-journal-inspirational-note-taking-daily-planner-gift-for-writers-creative-journaling-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/13926135161969696331_2048_69a42d6b-455f-4db6-a351-447e223dafb7.jpg?v=1761032932,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,Earth Goddess - Fine Art Poster- Goddess Series by Katherine Bobeck,Printify,Poster,"Art & Wall Decor, fine art poster, Original Poster, Poster",Size,,66643884720881705889,13.18,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/15150359669840659220_2048_a70bc79d-9e06-4155-88e2-4bc8022bcc63.jpg?v=1761032889,"Elevate your space with the mesmerizing Ice Goddess posters from the Goddess Series by artist Katherine Bobeck. Perfect for art enthusiasts, spiritual individuals, and those who appreciate mythical themes. Great for decorating bedrooms, ..."
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,15507459142829707401,22.90,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/3681734814356688863_2048_50c96861-5ee6-43b0-a9e8-47e3ee268961.jpg?v=1761032891,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,23596054337172447501,18.60,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/16255350681391694453_2048_e0d41a9d-d9aa-4043-8e05-a0d93edb541d.jpg?v=1761032894,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/2994842727260874240_2048_bbee8bbf-964b-4d9d-b155-708e39afd373.jpg?v=1761032896,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/6605878626279426398_2048_f8500c38-d3ec-48e1-a558-d725c1730c8f.jpg?v=1761032899,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/3695295059778895548_2048_f023d899-01f1-4256-917e-109032dc9d5b.jpg?v=1761032902,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/8085793895940880699_2048_5d6d5f15-f7f1-48b2-9ee9-8135fc2b3b56.jpg?v=1761032906,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/16853909669104515088_2048_98784062-cb60-40be-b9f7-b33b3e103a96.jpg?v=1761032909,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/11966594089913220595_2048_3ff91ac5-7189-4b3a-8b36-ce7db2ac56ad.jpg?v=1761032913,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/5669909244106739198_2048_c03e0a81-2387-4a7f-af27-b543e9301e81.jpg?v=1761032916,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/17691991280991882108_2048_57017dbb-9af2-4991-9ebc-0cd39ad4cf70.jpg?v=1761032918,
fine-art-poster-earth-goddess-goddess-series-by-katherine-bobeck-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/3010177415949084781_2048_c9a4d7b6-a66e-489a-ba28-965f80ebac82.jpg?v=1761032922,
heart-n-soul-spiral-notebook-inspirational-journal-for-everyday-musings-gift-for-students-writers-and-artists-perfect-for-back-1,"Heart n Soul Spiral Notebook - Inspirational Journal for Everyday Musings, Gift for Students, Writers, and Artists, Perfect for Back [...]",Printify,Paper products,"Back to School, heart, heart n soul, Home & Living, Journals, Journals & Notebooks, Notebooks, Paper, Personalization Picks, soul, Spiral, Stationery, TikTok",Size,,27203922265016174410,13.82,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/13608461023658268923_2048_b9d217f4-a56d-487d-887a-5ec8493cf846.jpg?v=1761032880,"Elevate your note-taking experience with this beautifully designed Spiral Notebook. Featuring a striking front cover print that blends vibrant colors with whimsical typography, this notebook exudes creativity and inspiration. Its compact..."
heart-n-soul-spiral-notebook-inspirational-journal-for-everyday-musings-gift-for-students-writers-and-artists-perfect-for-back-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/5563322163217260534_2048_81c6913a-8dbb-4813-b7fd-5858b7161311.jpg?v=1761032883,
heart-n-soul-spiral-notebook-inspirational-journal-for-everyday-musings-gift-for-students-writers-and-artists-perfect-for-back-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/6763379651990248575_2048_826c3bf8-3ee4-4124-863d-662e720e7a6f.jpg?v=1761032885,
heart-n-soul-spiral-notebook-inspirational-journal-for-everyday-musings-gift-for-students-writers-and-artists-perfect-for-back-1,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/806973647779158971_2048_3a73dfaa-eb9c-4e87-a193-887e74f92187.jpg?v=1761032887,
mug-heart-soul-collection-mug,Mug Heart & Soul Collection  Mug,Printify,Mug,"11 oz, 11oz, 15 oz, 15oz, accent mug, Coffee Mugs, Drink, Drinks, Halloween, heart, heart n soul, Home & Living, Kitchen, Mugs, Personalization Picks, soul, Spring Essentials, two tone, Valentine's Day, White base",Size,,10225366382650683942,10.43,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/16642244105130933267_2048_93d60d80-bba0-4355-aa56-a3761c09eed9.jpg?v=1761032755,"Enjoy your morning coffee or tea in style with this vibrant and eye-catching coffee mug from the Heart &amp; Soul Collection by artist Katherine Bobeck. Perfect for anyone looking to add a touch of art to their daily routine, this mug is..."
mug-heart-soul-collection-mug,,,,,Size,,23586772120064376627,10.43,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/1317391951140236649_2048_fc037343-22ec-4b82-aa29-2efc32c9da36.jpg?v=1761032760,
mug-heart-soul-collection-mug,,,,,Size,,33194337400743918117,10.43,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/14449700783732411535_2048_0185766b-c85e-4545-baf2-6d27a6d066c5.jpg?v=1761032770,
mug-heart-soul-collection-mug,,,,,Size,,14170480816359195219,13.95,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/8514725341127662988_2048_4a925233-e66b-4200-ab53-ab08fa1f9867.jpg?v=1761032776,
mug-heart-soul-collection-mug,,,,,Size,,18861971719632299863,13.95,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/8992794274927445602_2048_8f41912b-4f4c-494b-877c-6c4447103624.jpg?v=1761032790,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/12569352351813136701_2048_b6637fb6-18c8-45d0-afd7-52f031d40e2d.jpg?v=1761032796,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/2443851888111111033_2048_2d64f365-c7e5-4fd6-9731-687d60fdc787.jpg?v=1761032800,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/6457114970557120945_2048_4851c8b6-813b-4092-9d45-b0aa29e19cd2.jpg?v=1761032804,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/13261244632241785110_2048_3b7b831d-05db-4c73-9691-beb776522d1a.jpg?v=1761032811,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/5553412833742209628_2048_8d7ccc0a-1cac-4ac7-af01-9cdf98a395c1.jpg?v=1761032818,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/12205470833331749684_2048_52250407-90b4-4fa1-a6df-c9bd08e7f0bf.jpg?v=1761032825,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/291999065134066252_2048_69b8d5be-aa33-4a1f-a91f-638a52897259.jpg?v=1761032831,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/16114158923736901726_2048_3f071d2e-3e62-4a6c-99e6-3375c9833a84.jpg?v=1761032835,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/7442568735609510845_2048_e52dc0e7-1897-40b3-8348-485477ce16de.jpg?v=1761032841,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/8623894568539290622_2048_5333dbe6-03cb-4f21-b773-f8690e263a2c.jpg?v=1761032846,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/11460884574903719111_2048_6f1704e9-2bf4-45fb-ad08-8808aa3e9906.jpg?v=1761032852,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/4016234778781039942_2048_f2b5a5a5-45fa-442c-a40e-cd62213d06d7.jpg?v=1761032858,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/10051460560256169220_2048_9b1977a9-820f-4c36-abc6-e27513f4c113.jpg?v=1761032866,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/11245853979421085518_2048_160c6e31-cb18-499d-ba5e-22803c2e2f6f.jpg?v=1761032871,
mug-heart-soul-collection-mug,,,,,Size,,,,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/10237878735452346893_2048_96b14875-1e5a-4cd9-b3a8-b56b9e85d2b3.jpg?v=1761032876,
heart-soul-collection-scented-candle-1,"Heart & Soul Collection, Scented candle",Printify,Home Decor,"Assembled in the USA, Assembled in USA, Candles, Decor, Halloween, heart, heart n soul, Holiday Picks, Home & Living, Made in the USA, Made in USA, Personalization Picks, soul, Valentine's Day, Valentine's Day Picks, Valentine's Day promotion",Size,,45193564632044368229,17.58,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/1449484990919692582_2048_cee55b23-6f1d-401a-9d47-0f9401b73053.jpg?v=1761032556,"4oz 
 9oz 
 
 
 
 
 Diameter, in 
 2.30 
 2.80 
 
 
 Height, in 
 2.50 
 3.50 
 
 
 
 Heart &amp; Soul Collection scented candles by artist Katherine Bobeck. Perfect to use to add a warm atmosphere to any occasion. These eco-friendly and..."
heart-soul-collection-scented-candle-1,,,,,Size,,18838067502640349689,17.58,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/11569234155117703289_2048_e873aca3-c2b9-4350-bf7d-12019f8184ae.jpg?v=1761032559,
heart-soul-collection-scented-candle-1,,,,,Size,,69102669315861056305,17.58,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/14717126601589011074_2048_6e81d084-c9a7-439c-b531-d650044ef23b.jpg?v=1761032561,
heart-soul-collection-scented-candle-1,,,,,Size,,17820380325018987244,17.58,,https://cdn.shopify.com/s/files/1/0735/0389/9788/files/3628078836581195081_2048_1d27b557-9f23-4d15-b215-86b7960f12f1.jpg?v=1761032563,
